scenario,candidate_id,price_scheme_detail,subsidy_policy,lambda,baseline_converged_lambda_1_no_damping,converged,iterations,max_abs_delta,average_service_access_performance,minimum_service_access_performance,annual_net_profit,profit_rate,profit_compliant,aggregate_profit_rate_compliant,station_profit_compliant,feasible_station_count,joint_feasible_solution_exists
S0_baseline,S0_baseline_P024_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P024_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.8;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P025_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=2.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629326,0.042747,-268866.48,-0.00769,0,0,0,3,0
S0_baseline,S0_baseline_P026_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P026_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P026_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.959,0.726852,0.194598,131265.79,0.003388,0,1,0,1,0
S0_baseline,S0_baseline_P026_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.959,0.726852,0.194598,131265.79,0.003388,0,1,0,1,0
S0_baseline,S0_baseline_P026_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.1;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.959,0.726852,0.194598,131265.79,0.003388,0,1,0,1,0
S0_baseline,S0_baseline_P027_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P027_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.2;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P028_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.3;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P029_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.4;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P030_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.5;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P031_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.6;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P032_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.8;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P033_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=2.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,1,1,3,0.959,0.629313,0.0,-148717.79,-0.004411,0,0,0,4,0
S0_baseline,S0_baseline_P034_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_1.0,0.2,0,0,30,0.90243903,0.632603,0.0,142616.83,0.004163,1,1,1,5,0
S0_baseline,S0_baseline_P034_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_1.0,0.3,0,0,30,0.90243903,0.749431,0.03877,1958235.53,0.049946,0,1,0,2,0
S0_baseline,S0_baseline_P034_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_1.0,0.5,0,0,30,0.90243903,0.749431,0.03877,1958235.53,0.049946,0,1,0,2,0
S0_baseline,S0_baseline_P034_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_1.0,0.7,0,0,30,0.90243903,0.749431,0.03877,1958235.53,0.049946,0,1,0,2,0
S0_baseline,S0_baseline_P034_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.1,targeted_subsidy_1.0,1.0,0,0,30,0.90243903,0.499189,0.0,-894973.32,-0.031397,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.498219,0.0,-547624.9,-0.019341,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.498219,0.0,-547624.9,-0.019341,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.498219,0.0,-547624.9,-0.019341,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.498219,0.0,-547624.9,-0.019341,0,0,0,4,0
S0_baseline,S0_baseline_P035_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.2,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.627746,0.0,903536.37,0.026648,1,1,1,5,0
S0_baseline,S0_baseline_P036_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.497287,0.0,-234186.75,-0.008319,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.497287,0.0,-234186.75,-0.008319,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.497287,0.0,-234186.75,-0.008319,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.497287,0.0,-234186.75,-0.008319,0,0,0,4,0
S0_baseline,S0_baseline_P036_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.3,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.626695,0.0,1809522.18,0.053835,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.496486,0.0,58787.39,0.002098,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.496486,0.0,58787.39,0.002098,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.496486,0.0,58787.39,0.002098,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.496486,0.0,58787.39,0.002098,0,1,0,4,0
S0_baseline,S0_baseline_P037_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.4,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.625789,0.0,2673870.16,0.08015,0,0,0,4,0
S0_baseline,S0_baseline_P038_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.49579,0.0,335476.16,0.012026,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.49579,0.0,335476.16,0.012026,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.49579,0.0,335476.16,0.012026,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.49579,0.0,335476.16,0.012026,1,1,1,5,0
S0_baseline,S0_baseline_P038_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.5,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.624998,0.0,3505115.08,0.105755,0,0,0,4,0
S0_baseline,S0_baseline_P039_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.49518,0.0,598992.94,0.021552,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.49518,0.0,598992.94,0.021552,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.49518,0.0,598992.94,0.021552,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.49518,0.0,598992.94,0.021552,0,1,0,4,0
S0_baseline,S0_baseline_P039_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.6,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.624303,0.0,4309608.49,0.130775,0,0,0,4,0
S0_baseline,S0_baseline_P040_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.49416,0.0,1095444.34,0.039661,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.49416,0.0,1095444.34,0.039661,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.49416,0.0,1095444.34,0.039661,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.49416,0.0,1095444.34,0.039661,0,1,0,4,0
S0_baseline,S0_baseline_P040_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=1.8,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.623028,0.0,5838437.52,0.179007,0,0,0,4,0
S0_baseline,S0_baseline_P041_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_1.0,0.2,0,0,30,0.86,0.492837,0.0,1493101.75,0.054462,0,1,0,4,0
S0_baseline,S0_baseline_P041_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_1.0,0.3,0,0,30,0.86,0.492837,0.0,1493101.75,0.054462,0,1,0,4,0
S0_baseline,S0_baseline_P041_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_1.0,0.5,0,0,30,0.86,0.492837,0.0,1493101.75,0.054462,0,1,0,4,0
S0_baseline,S0_baseline_P041_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_1.0,0.7,0,0,30,0.86,0.492837,0.0,1493101.75,0.054462,0,1,0,4,0
S0_baseline,S0_baseline_P041_SB1.0,C:alpha=1.0;E:alpha=1.0;G:alpha=1.0;I:alpha=1.0;J:alpha=2.0,targeted_subsidy_1.0,1.0,0,0,30,0.86,0.621032,0.0,7109305.44,0.221152,0,0,0,4,0
S0_baseline,S0_baseline_P042_SB1.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P042_SB1.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
S0_baseline,S0_baseline_P042_SB1.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.959,0.725369,0.2956,616116.07,0.015271,0,1,0,1,0
S0_baseline,S0_baseline_P042_SB1.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.959,0.725369,0.2956,616116.07,0.015271,0,1,0,1,0
S0_baseline,S0_baseline_P042_SB1.0,C:alpha=1.1;E:alpha=1.1;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.959,0.725369,0.2956,616116.07,0.015271,0,1,0,1,0
S0_baseline,S0_baseline_P043_SB1.0,C:alpha=1.1;E:alpha=1.2;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
S0_baseline,S0_baseline_P043_SB1.0,C:alpha=1.1;E:alpha=1.2;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
S0_baseline,S0_baseline_P043_SB1.0,C:alpha=1.1;E:alpha=1.2;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P043_SB1.0,C:alpha=1.1;E:alpha=1.2;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P043_SB1.0,C:alpha=1.1;E:alpha=1.2;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P044_SB1.0,C:alpha=1.1;E:alpha=1.3;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
S0_baseline,S0_baseline_P044_SB1.0,C:alpha=1.1;E:alpha=1.3;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
S0_baseline,S0_baseline_P044_SB1.0,C:alpha=1.1;E:alpha=1.3;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P044_SB1.0,C:alpha=1.1;E:alpha=1.3;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P044_SB1.0,C:alpha=1.1;E:alpha=1.3;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.959,0.630306,0.088088,115424.33,0.003326,0,1,0,2,0
S0_baseline,S0_baseline_P045_SB1.0,C:alpha=1.1;E:alpha=1.4;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
S0_baseline,S0_baseline_P045_SB1.0,C:alpha=1.1;E:alpha=1.4;G:alpha=1.0;I:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.959,0.524134,0.0,-1076802.81,-0.037048,0,0,0,3,0
